,pairAddress,token0,token1,dailyVolumeUSD,pastValidDays,pastTotalVolumeUSD,avgDailyVolumeUSD
23,0x11181bd3baf5ce2a478e98361985d42625de35d1,{'symbol': 'ASTO'},{'symbol': 'USDC'},111408.0609018230264959225654952044,31,23867952.50937007,769933.9519151635
24,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244,{'symbol': 'BOND'},{'symbol': 'USDC'},256958.0025932887545043468719739496,31,23679978.774577953,763870.2830509017
25,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,{'symbol': 'WBTC'},{'symbol': 'WETH'},189389.2121610307791402309915064214,31,21310763.414831337,687443.9811235915
26,0xdb44a4a457c87225b5ba45f27b7828a4cc03c112,{'symbol': 'RBN'},{'symbol': 'WETH'},418361.1395236080102684236857520743,31,19269689.367342364,621602.8828174956
27,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,{'symbol': 'DAI'},{'symbol': 'USDC'},354850.698254245888190500045597363,31,18010741.49430166,580991.6611065052
28,0x8c1c499b1796d7f3c2521ac37186b52de024e58c,{'symbol': 'RAD'},{'symbol': 'USDC'},195583.9178180459966463898112317075,31,17982693.854288917,580086.898525449
29,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,{'symbol': 'HEX'},{'symbol': 'USDC'},367215.2886157040692404109138089904,31,17567627.727359697,566697.6686245063
30,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,{'symbol': 'WOO'},{'symbol': 'WETH'},467981.3344162920710501763486679763,31,16667246.50717988,537653.1131348348
31,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,{'symbol': 'MC'},{'symbol': 'WETH'},233026.8618779006771809498734943742,31,16354306.87725556,527558.2863630826
32,0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad,{'symbol': 'REQ'},{'symbol': 'WETH'},17075.1566634900508833033149178025,31,14577765.883979145,470250.51238642406
33,0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,{'symbol': 'UFT'},{'symbol': 'WETH'},101466.5403965560252937504508277352,31,14317072.916844988,461841.0618337093
34,0x5fa464cefe8901d66c09b85d5fcdc55b3738c688,{'symbol': 'TOKE'},{'symbol': 'WETH'},50050.21097105215813859425051099907,31,14154933.563662134,456610.76011813333
35,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,{'symbol': 'LINK'},{'symbol': 'WETH'},171229.6438765340974913344470265283,31,13595927.18743344,438578.29636882065
36,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,{'symbol': 'YFI'},{'symbol': 'WETH'},22891.25894808730033638390073588833,31,13237959.460733123,427030.9503462298
37,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,{'symbol': 'AUDIO'},{'symbol': 'WETH'},416606.0242450543601869432292378761,31,12494552.562627168,403050.08266539255
38,0xd6f3768e62ef92a9798e5a8cedd2b78907cecef9,{'symbol': 'FLX'},{'symbol': 'WETH'},12383.6712272401910354206530677345,31,12376011.277614735,399226.1702456366
39,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,{'symbol': 'UFO'},{'symbol': 'WETH'},178105.4799316536921882417330145448,31,12318612.844559621,397374.60788902006
40,0x452c60e1e3ae0965cd27db1c7b3a525d197ca0aa,{'symbol': 'VADER'},{'symbol': 'WETH'},260374.630209884042609736771058015,31,12275790.9277632,395993.25573429675
41,0x3854612b93b140726167cca5418b01e832515d42,{'symbol': 'HIGH'},{'symbol': 'WETH'},201805.7500038550648914157039876115,31,12190601.21496345,393245.20048269193
42,0x4cd36d6f32586177e36179a810595a33163a20bf,{'symbol': 'DAO'},{'symbol': 'USDC'},464625.9479183420109417312120197621,31,12057908.02298328,388964.77493494446
43,0x336ef4e633b1117dca08c1a57f4139c62c32c935,{'symbol': 'BEND'},{'symbol': 'WETH'},151155.0839365828280050076795118813,31,11941879.019333974,385221.903849483
44,0xcaa004418eb42cdf00cb057b7c9e28f0ffd840a5,{'symbol': 'WILD'},{'symbol': 'WETH'},49588.42667877254630024843161049596,31,11744547.8656589,378856.3827631903
45,0x5238b47a0acd39fb4049a48658e6fc32307492ed,{'symbol': 'WOOL'},{'symbol': 'WETH'},197642.5725086495987273794270494955,31,11555016.371214742,372742.46358757233
46,0x94b0a3d511b6ecdb17ebf877278ab030acb0a878,{'symbol': 'FEI'},{'symbol': 'WETH'},71040.4952176312292611081610505708,31,11511224.23009241,371329.8138739487
47,0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a,{'symbol': 'XCAD'},{'symbol': 'USDT'},71211.60376230530866511762049352804,31,11269967.974190513,363547.35400614556
48,0x7b28470032da06051f2e620531adbaeadb285408,{'symbol': 'MPL'},{'symbol': 'USDC'},567903.175741762666892093785144366,31,10923415.324328128,352368.2362686493
49,0x570febdf89c07f256c75686caca215289bb11cfc,{'symbol': 'ERN'},{'symbol': 'WETH'},58503.49653627613537855211005719075,31,10228814.764216306,329961.76658762275
