,pairAddress,token0,token1,dailyVolumeUSD,pastValidDays,pastTotalVolumeUSD,avgDailyVolumeUSD
10,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,{'symbol': 'WETH'},{'symbol': 'LOOKS'},613315.0197063137807337371387817527,30,51589343.56174222,1719644.7853914073
11,0xc0bf97bffa94a50502265c579a3b7086d081664b,{'symbol': 'STRONG'},{'symbol': 'WETH'},207382.2520149447777703112775571482,30,46292407.44842468,1543080.2482808228
12,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},1261431.025438713417240241395174661,30,45123571.96543053,1504119.065514351
13,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,{'symbol': 'USDC'},{'symbol': 'USDT'},383808.5832410596349348596787224772,30,43621107.47192027,1454036.9157306754
14,0x05be6820730b30086d6355c44c424230aaff41fb,{'symbol': 'WETH'},{'symbol': 'VEMP'},138377.3540342629240246810157907545,30,40984735.18863439,1366157.8396211462
15,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,{'symbol': 'X2Y2'},{'symbol': 'WETH'},2114581.663498962873632058643783823,30,40481507.59787573,1349383.5865958577
16,0xd3d2e2692501a5c9ca623199d38826e513033a17,{'symbol': 'UNI'},{'symbol': 'WETH'},4743223.022193805421742297808507522,30,35164032.64809937,1172134.4216033123
17,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,{'symbol': 'STARL'},{'symbol': 'WETH'},2366189.423844199929004746219044721,30,34331002.01495176,1144366.7338317253
18,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,{'symbol': 'PAXG'},{'symbol': 'WETH'},656826.7995076946893521358947588842,30,30860563.486576136,1028685.4495525379
19,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,{'symbol': 'HEX'},{'symbol': 'WETH'},1845237.367475749567425915377478956,30,30048240.0865283,1001608.0028842767
20,0x5083b16da538c5022744526122243cf3bddb3bf2,{'symbol': 'ALI'},{'symbol': 'USDC'},63171.93186072640343332200092137076,30,28768220.997721642,958940.6999240548
21,0x7c5f2a5d428d713e545a05ec1b4bf49bf656818f,{'symbol': 'MOOV'},{'symbol': 'WETH'},835087.5822999110431664555999855499,30,28747669.325142168,958255.6441714056
22,0x25647e01bd0967c1b9599fa3521939871d1d0888,{'symbol': 'WETH'},{'symbol': 'SUPER'},614505.5119568868088264281024732512,30,28534942.312121104,951164.7437373701
23,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,{'symbol': 'AUDIO'},{'symbol': 'WETH'},383172.4275836537018232348783804171,30,27207989.783575404,906932.9927858468
24,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,{'symbol': 'MC'},{'symbol': 'WETH'},326585.002622704303538236169996921,30,25705002.212921135,856833.4070973712
25,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244,{'symbol': 'BOND'},{'symbol': 'USDC'},165059.5781612748884743653856047248,30,25525116.226652533,850837.2075550844
26,0xdf60e6416fcf8c955fddf01148753a911f7a5905,{'symbol': 'KUMA'},{'symbol': 'WETH'},969011.5557098131700826456983276864,30,25267674.94168353,842255.831389451
27,0x3827f0e43bb7d52a2ddd40eb8812180394a21b0d,{'symbol': 'WETH'},{'symbol': 'WRLD'},3335330.981050188945018343202435776,30,24438983.005885024,814632.7668628341
28,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,{'symbol': 'SAND'},{'symbol': 'WETH'},1216916.225179620198443931836126086,30,22655256.461487275,755175.2153829092
29,0x7b28470032da06051f2e620531adbaeadb285408,{'symbol': 'MPL'},{'symbol': 'USDC'},467102.0701783065548882386810194802,30,22370047.354918472,745668.2451639491
30,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,{'symbol': 'WOO'},{'symbol': 'WETH'},284634.6765486151294233921780161619,30,21988170.97488357,732939.032496119
31,0x5fa464cefe8901d66c09b85d5fcdc55b3738c688,{'symbol': 'TOKE'},{'symbol': 'WETH'},324206.0751535687119595635895358639,30,21929125.20640849,730970.8402136163
32,0xbf6dcdfe6e138428f5abe709e33e8ac1f7780e48,{'symbol': 'KIBA'},{'symbol': 'WETH'},128586.3444532938287703996517262575,30,21454342.23316478,715144.7411054927
33,0x452c60e1e3ae0965cd27db1c7b3a525d197ca0aa,{'symbol': 'VADER'},{'symbol': 'WETH'},129975.9920520069966057169736751994,30,21302296.652150396,710076.5550716799
34,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,{'symbol': 'UFO'},{'symbol': 'WETH'},489386.1182017926570549223447740574,30,21126836.900109444,704227.8966703148
35,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,{'symbol': 'WETH'},{'symbol': 'FLOKI'},387107.9079237958111175536895545836,30,20206406.07131666,673546.8690438886
36,0x5f6fbe81171d0f52cc58d6a2ac6ee1a9e52d18d2,{'symbol': '10SET'},{'symbol': 'WETH'},74944.31168787409115144219816880599,30,19988385.12855887,666279.5042852957
37,0x3854612b93b140726167cca5418b01e832515d42,{'symbol': 'HIGH'},{'symbol': 'WETH'},356301.8348543653414339853991705318,30,19955613.88801105,665187.1296003683
38,0x8c1c499b1796d7f3c2521ac37186b52de024e58c,{'symbol': 'RAD'},{'symbol': 'USDC'},349372.6849760738708326206106852631,30,19284862.61203518,642828.7537345061
39,0xaae64809138f576b0b50f1d898dd99055327c2d3,{'symbol': 'MRI'},{'symbol': 'WETH'},184704.3859023635126115796731261694,30,18403599.400950555,613453.3133650185
40,0xcaa004418eb42cdf00cb057b7c9e28f0ffd840a5,{'symbol': 'WILD'},{'symbol': 'WETH'},270626.1869089482408058039533007612,30,17308022.08109905,576934.0693699683
41,0x0216b5f9167355c6397db0e99709b9d289f2d5ac,{'symbol': 'DEFIT'},{'symbol': 'WETH'},80859.83088902097019140255493900673,30,17128340.895279557,570944.6965093185
42,0xecba967d84fcf0405f6b32bc45f4d36bfdbb2e81,{'symbol': 'FXS'},{'symbol': 'WETH'},72260.19760704457808192886618358352,30,15762983.23645605,525432.774548535
43,0xdb44a4a457c87225b5ba45f27b7828a4cc03c112,{'symbol': 'RBN'},{'symbol': 'WETH'},800418.5098095178253888288101535507,30,14990393.403064998,499679.7801021666
44,0x459e4eeafb9e5d7299bbbcd5b6ab36667ffe3597,{'symbol': 'F9'},{'symbol': 'WETH'},27446.72236564003112006879623357545,30,14385646.498859871,479521.5499619957
45,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,{'symbol': 'WBTC'},{'symbol': 'WETH'},152327.7639988016220235565423313926,30,13876060.542218378,462535.35140727926
46,0x93361cc247fd5cb52de3600bfbc268df10da9c93,{'symbol': '$AKC'},{'symbol': 'WETH'},246374.4223434977092832435233882315,30,13853412.57558937,461780.41918631236
47,0x47082a75bc16313ef92cfaca1feb885659c3c9b5,{'symbol': 'WETH'},{'symbol': 'ARC'},143652.9126107209800885512894694966,30,13464534.834871903,448817.82782906346
48,0x00aa1c57e894c4010fe44cb840ae56432d7ea1d1,{'symbol': 'DOP'},{'symbol': 'WETH'},146670.8742874631842084646561275391,30,13230011.924799357,441000.3974933119
49,0x63b61e73d3fa1fb96d51ce457cabe89fffa7a1f1,{'symbol': 'SHINJA'},{'symbol': 'WETH'},295960.1795797688132823386368170569,30,12427749.738283863,414258.3246094621
