,pairAddress,token0,token1,dailyVolumeUSD,pastValidDays,pastTotalVolumeUSD,avgDailyVolumeUSD
37,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,{'symbol': 'AAVE'},{'symbol': 'WETH'},499658.2343095113918665471461750027,31,57669268.316087805,1860298.9779383163
38,0x0bc13935c6960ff823daf255a276acab93aea072,{'symbol': 'EJS'},{'symbol': 'WETH'},2488433.178418552892282789904869373,31,56449472.66416472,1820950.7311020878
39,0x2d27cae0c7e88de9b85b3e44ea37b9cb70ca745f,{'symbol': 'WETH'},{'symbol': 'SMI'},3642245.186468796976975186373300976,31,55567337.962806515,1792494.7729937586
40,0xbc6d37be25b06471d9e094dbb800c1d006e5a9ed,{'symbol': 'BOOST'},{'symbol': 'WETH'},4319178.428290307320479957003496869,31,54766988.550229944,1766677.0500074176
41,0x819f3450da6f110ba6ea52195b3beafa246062de,{'symbol': 'MATIC'},{'symbol': 'WETH'},1632261.284375628074137347125718579,31,53306534.90744128,1719565.6421755252
42,0xc88ac988a655b91b70def427c8778b4d43f2048d,{'symbol': 'DERC'},{'symbol': 'USDC'},2948862.150705453196692301932689288,31,53130998.511775255,1713903.1777992018
43,0x9acc449b3d582daa61df507b7da2ad051a9a8afa,{'symbol': 'PYR'},{'symbol': 'WETH'},14395668.785927181949091115675099,31,52856509.55813385,1705048.6954236724
44,0xffa98a091331df4600f87c9164cd27e8a5cd2405,{'symbol': 'POLS'},{'symbol': 'WETH'},434657.9145093351287740987053513422,31,51498830.93510488,1661252.6108098347
45,0x854373387e41371ac6e307a1f29603c6fa10d872,{'symbol': 'FEG'},{'symbol': 'WETH'},2558605.812369153570762495649264013,31,49156525.10993878,1585694.358385122
46,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,{'symbol': 'WETH'},{'symbol': 'CRV'},572876.7513991530727698410671052169,31,48168649.76278353,1553827.4117026944
47,0x9c4cc862f51b1ba90485de3502aa058ca4331f32,{'symbol': 'CELL'},{'symbol': 'WETH'},3142990.477404431008589679854907141,31,47636768.40082128,1536669.9484135897
48,0xd6f3768e62ef92a9798e5a8cedd2b78907cecef9,{'symbol': 'FLX'},{'symbol': 'WETH'},1843256.61431026549170346967010975,31,45686695.45784823,1473764.3696080074
49,0xddf8390ced9fad414b1ca1dd4fe14f881c2cfa70,{'symbol': 'WETH'},{'symbol': 'NTVRK'},4326564.622876071393056054902463281,31,45332058.43925491,1462324.4657824165
